year_label,hs10,tariff_item8,ss,heading4,description,uom,group_header,page,source_file
2010,3004.20.00.71,3004.20.00,71,30.04,Containing ivermectin,-,For veterinary use,487,PS36-1-2010-eng.pdf
2010,3004.20.00.79,3004.20.00,79,30.04,Other,-,For veterinary use,487,PS36-1-2010-eng.pdf
2010,3004.31.00.10,3004.31.00,10,30.04,"Insulin, whether or not mixed with zinc, globin or protamine, prepared for parenteral administration",-,,487,PS36-1-2010-eng.pdf
2010,3004.31.00.90,3004.31.00,90,30.04,Other,-,,487,PS36-1-2010-eng.pdf
2010,3004.32.00.11,3004.32.00,11,30.04,Containing hydrocortisone,-,For human use,487,PS36-1-2010-eng.pdf
2010,3004.32.00.19,3004.32.00,19,30.04,Other,-,For human use,487,PS36-1-2010-eng.pdf
2010,3004.32.00.20,3004.32.00,20,30.04,For veterinary use,-,,487,PS36-1-2010-eng.pdf
2010,3004.39.00.10,3004.39.00,10,30.04,"Epinephrine and its solutions and pituitary extracts, prepared for parenteral administration",-,,487,PS36-1-2010-eng.pdf
2010,3004.39.00.81,3004.39.00,81,30.04,Containing anterior pituitary hormones,-,"Other, for human use",487,PS36-1-2010-eng.pdf
2010,3004.39.00.82,3004.39.00,82,30.04,Containing posterior pituitary hormones,-,"Other, for human use",487,PS36-1-2010-eng.pdf
2010,3004.39.00.83,3004.39.00,83,30.04,Containing unmixed single estrogens,-,"Other, for human use",487,PS36-1-2010-eng.pdf
2010,3004.39.00.84,3004.39.00,84,30.04,Containing unmixed single progestational hormones,-,"Other, for human use",487,PS36-1-2010-eng.pdf
2010,3004.39.00.85,3004.39.00,85,30.04,Containing other hormones,-,"Other, for human use",487,PS36-1-2010-eng.pdf
2010,3004.39.00.90,3004.39.00,90,30.04,"Other, for veterinary use",-,,487,PS36-1-2010-eng.pdf
2010,3004.40.00.10,3004.40.00,10,30.04,Containing codeine or its derivatives,-,,487,PS36-1-2010-eng.pdf
2010,3004.40.00.20,3004.40.00,20,30.04,Containing vincristine,-,,487,PS36-1-2010-eng.pdf
2010,3004.40.00.30,3004.40.00,30,30.04,Containing theophylline,-,,487,PS36-1-2010-eng.pdf
2010,3004.40.00.40,3004.40.00,40,30.04,Containing morphine or derivatives thereof,-,,487,PS36-1-2010-eng.pdf
2010,3004.40.00.50,3004.40.00,50,30.04,Containing aminophylline,-,,487,PS36-1-2010-eng.pdf
2010,3004.40.00.80,3004.40.00,80,30.04,Containing other narcotic vegetable alkaloids or their narcotic derivatives,-,,488,PS36-1-2010-eng.pdf
2010,3004.40.00.90,3004.40.00,90,30.04,Containing other non-narcotic vegetable alkaloids or their non-narcotic derivatives,-,,488,PS36-1-2010-eng.pdf
2010,3004.50.00.10,3004.50.00,10,30.04,"Mixtures of amino acids and vitamins, and mixtures of amino acids, protein hydrolysates and vitamins, whether or not containing added minerals, fats or carbohydrates, specially compounded for persons afflicted with amino acid disorders",-,,488,PS36-1-2010-eng.pdf
2010,3004.50.00.20,3004.50.00,20,30.04,"Other, containing more than 23% of absolute ethyl alcohol by volume",LTR,,488,PS36-1-2010-eng.pdf
2010,3004.50.00.31,3004.50.00,31,30.04,Containing vitamin C,-,"Other, for human use, containing a single vitamin not mixed with other supplements",488,PS36-1-2010-eng.pdf
2010,3004.50.00.32,3004.50.00,32,30.04,Containing vitamin E,-,"Other, for human use, containing a single vitamin not mixed with other supplements",488,PS36-1-2010-eng.pdf
2010,3004.50.00.39,3004.50.00,39,30.04,Other,-,"Other, for human use, containing a single vitamin not mixed with other supplements",488,PS36-1-2010-eng.pdf
2010,3004.50.00.40,3004.50.00,40,30.04,"Other, for human use, containing a single vitamin mixed with other supplements",-,,488,PS36-1-2010-eng.pdf
2010,3004.50.00.50,3004.50.00,50,30.04,"Other, for human use, containing multivitamins not mixed with other supplements",-,,488,PS36-1-2010-eng.pdf
2010,3004.50.00.61,3004.50.00,61,30.04,Vitamin-iron preparations,-,"Other, for human use, containing multivitamins mixed with other supplements",488,PS36-1-2010-eng.pdf
2010,3004.50.00.69,3004.50.00,69,30.04,Other,-,"Other, for human use, containing multivitamins mixed with other supplements",488,PS36-1-2010-eng.pdf
2010,3004.50.00.70,3004.50.00,70,30.04,"Other, for veterinary use",-,,488,PS36-1-2010-eng.pdf
2010,3004.90.00.11,3004.90.00,11,30.04,Amino acids,-,"Mixtures of amino acids and mixtures of amino acids and protein hydrolysates, whether or not containing added minerals, fats or carbohydrates, specially compounded for persons afflicted with amino acid disorders; liver extracts, pituitary extracts, fractionated soya oil emulsions, dextrose (glucose) solutions and levulose (fructose) solutions, prepared for parenteral administration",488,PS36-1-2010-eng.pdf
2010,3004.90.00.12,3004.90.00,12,30.04,Dextrose (glucose) and levulose (fructose) solutions,-,"Mixtures of amino acids and mixtures of amino acids and protein hydrolysates, whether or not containing added minerals, fats or carbohydrates, specially compounded for persons afflicted with amino acid disorders; liver extracts, pituitary extracts, fractionated soya oil emulsions, dextrose (glucose) solutions and levulose (fructose) solutions, prepared for parenteral administration",488,PS36-1-2010-eng.pdf
2010,3004.90.00.19,3004.90.00,19,30.04,Other,-,"Mixtures of amino acids and mixtures of amino acids and protein hydrolysates, whether or not containing added minerals, fats or carbohydrates, specially compounded for persons afflicted with amino acid disorders; liver extracts, pituitary extracts, fractionated soya oil emulsions, dextrose (glucose) solutions and levulose (fructose) solutions, prepared for parenteral administration",488,PS36-1-2010-eng.pdf
2010,3004.90.00.20,3004.90.00,20,30.04,"Other, containing more than 23% of absolute ethyl alcohol by volume",LTR,,488,PS36-1-2010-eng.pdf
2010,3004.90.00.31,3004.90.00,31,30.04,Analgesics,-,"Other, for human use, acting on the nervous system",488,PS36-1-2010-eng.pdf
2010,3004.90.00.32,3004.90.00,32,30.04,Antidepressants and tranquilizers,-,"Other, for human use, acting on the nervous system",488,PS36-1-2010-eng.pdf
2010,3004.90.00.33,3004.90.00,33,30.04,Antihypertensive agents,-,"Other, for human use, acting on the nervous system",488,PS36-1-2010-eng.pdf
2010,3004.90.00.34,3004.90.00,34,30.04,Antihistaminic agents,-,"Other, for human use, acting on the nervous system",488,PS36-1-2010-eng.pdf
2010,3004.90.00.35,3004.90.00,35,30.04,Other agents acting on the central nervous system,-,"Other, for human use, acting on the nervous system",488,PS36-1-2010-eng.pdf
2010,3004.90.00.36,3004.90.00,36,30.04,Local anaesthetics,-,"Other, for human use, acting on the nervous system",488,PS36-1-2010-eng.pdf
2010,3004.90.00.39,3004.90.00,39,30.04,Other,-,"Other, for human use, acting on the nervous system",488,PS36-1-2010-eng.pdf
2010,3004.90.00.41,3004.90.00,41,30.04,Histamine H+2 receptor antagonist,-,"Other, for human use, gastro-intestinal agents",488,PS36-1-2010-eng.pdf
2010,3004.90.00.42,3004.90.00,42,30.04,Laxatives,-,"Other, for human use, gastro-intestinal agents",488,PS36-1-2010-eng.pdf
2010,3004.90.00.43,3004.90.00,43,30.04,Antacids,-,"Other, for human use, gastro-intestinal agents",488,PS36-1-2010-eng.pdf
2010,3004.90.00.49,3004.90.00,49,30.04,Other,-,"Other, for human use, gastro-intestinal agents",488,PS36-1-2010-eng.pdf
2010,3004.90.00.50,3004.90.00,50,30.04,"Other, for human use, acting on the cardio-vascular system",-,,489,PS36-1-2010-eng.pdf
2010,3004.90.00.61,3004.90.00,61,30.04,Containing sulfonamides,-,"Other, for human use, anti-infective agents",489,PS36-1-2010-eng.pdf
2010,3004.90.00.69,3004.90.00,69,30.04,Other,-,"Other, for human use, anti-infective agents",489,PS36-1-2010-eng.pdf
2010,3004.90.00.71,3004.90.00,71,30.04,Haematological agents,-,"Other medicaments, for human use",489,PS36-1-2010-eng.pdf
2010,3004.90.00.72,3004.90.00,72,30.04,Antineoplastic agents,-,"Other medicaments, for human use",489,PS36-1-2010-eng.pdf
2010,3004.90.00.73,3004.90.00,73,30.04,Cough or cold preparations,-,"Other medicaments, for human use",489,PS36-1-2010-eng.pdf
2010,3004.90.00.74,3004.90.00,74,30.04,"Other, primarily affecting the eyes, ears or respiratory system",-,"Other medicaments, for human use",489,PS36-1-2010-eng.pdf
2010,3004.90.00.75,3004.90.00,75,30.04,Diuretics,-,"Other medicaments, for human use",489,PS36-1-2010-eng.pdf
2010,3004.90.00.76,3004.90.00,76,30.04,"Other medicaments primarily affecting electrolytic, caloric or water balance",-,"Other medicaments, for human use",489,PS36-1-2010-eng.pdf
2010,3004.90.00.77,3004.90.00,77,30.04,Dermatological agents,-,"Other medicaments, for human use",489,PS36-1-2010-eng.pdf
2010,3004.90.00.78,3004.90.00,78,30.04,Containing hyaluronic acid or its sodium salt,-,"Other medicaments, for human use",489,PS36-1-2010-eng.pdf
2010,3004.90.00.79,3004.90.00,79,30.04,Other,-,"Other medicaments, for human use",489,PS36-1-2010-eng.pdf
2010,3004.90.00.81,3004.90.00,81,30.04,Anaesthetics,-,"Other, for veterinary use",489,PS36-1-2010-eng.pdf
2010,3004.90.00.89,3004.90.00,89,30.04,Other,-,"Other, for veterinary use",489,PS36-1-2010-eng.pdf
2010,3005.10.00.10,3005.10.00,10,30.05,Coated or impregnated with pharmaceutical substances,-,,489,PS36-1-2010-eng.pdf
2010,3005.10.00.91,3005.10.00,91,30.05,Adhesive dressings,-,Other,489,PS36-1-2010-eng.pdf
2010,3005.10.00.99,3005.10.00,99,30.05,Other,-,Other,489,PS36-1-2010-eng.pdf
2010,3005.90.00.10,3005.90.00,10,30.05,"Bandages and slabs of textile fabric specially coated with plaster of Paris compound; other articles specially designed for use as, or for use in the making of orthopaedic casts",-,,489,PS36-1-2010-eng.pdf
2010,3005.90.00.20,3005.90.00,20,30.05,Coated or impregnated with pharmaceutical substances,-,,489,PS36-1-2010-eng.pdf
2010,3005.90.00.30,3005.90.00,30,30.05,"Surgical dressings, not stitched or otherwise manufactured, not coated or impregnated with pharmaceutical substances",-,,489,PS36-1-2010-eng.pdf
2010,3005.90.00.40,3005.90.00,40,30.05,"Other, of woven fabrics other than woven fabrics solely of cotton; of knitted fabrics, nonwovens or felts",-,,489,PS36-1-2010-eng.pdf
2010,3005.90.00.50,3005.90.00,50,30.05,"Other, of woven fabrics solely of cotton",-,,489,PS36-1-2010-eng.pdf
2010,3005.90.00.60,3005.90.00,60,30.05,"Other, of paper",-,,489,PS36-1-2010-eng.pdf
2010,3005.90.00.90,3005.90.00,90,30.05,Other,-,,489,PS36-1-2010-eng.pdf
2010,3006.10.00.10,3006.10.00,10,30.06,Sterile surgical catgut and similar sterile suture materials for surgical woundclosure,-,,490,PS36-1-2010-eng.pdf
2010,3006.10.00.90,3006.10.00,90,30.06,Other,-,,490,PS36-1-2010-eng.pdf
2010,3006.20.00.10,3006.20.00,10,30.06,Of human origin,-,,490,PS36-1-2010-eng.pdf
2010,3006.20.00.20,3006.20.00,20,30.06,Of animal origin,-,,490,PS36-1-2010-eng.pdf
2010,3006.20.00.90,3006.20.00,90,30.06,Of other origin,-,,490,PS36-1-2010-eng.pdf
2010,3006.30.00.10,3006.30.00,10,30.06,Opacifying preparations for X-ray examinations,-,,490,PS36-1-2010-eng.pdf
2010,3006.30.00.20,3006.30.00,20,30.06,Allergenics prepared for parenteral administration,-,,490,PS36-1-2010-eng.pdf
2010,3006.30.00.90,3006.30.00,90,30.06,Other,-,,490,PS36-1-2010-eng.pdf
2010,3006.40.00.10,3006.40.00,10,30.06,Dental cements and bone reconstruction cements,-,,490,PS36-1-2010-eng.pdf
2010,3006.40.00.20,3006.40.00,20,30.06,Points for filling dental root canals,-,,490,PS36-1-2010-eng.pdf
2010,3006.40.00.30,3006.40.00,30,30.06,"Dental fillings of composition metals, excluding those in powder or pellet form",-,,490,PS36-1-2010-eng.pdf
2010,3006.40.00.90,3006.40.00,90,30.06,Other dental fillings,-,,490,PS36-1-2010-eng.pdf
2010,3006.50.00.00,3006.50.00,00,30.06,First-aid boxes and kits,-,,490,PS36-1-2010-eng.pdf
2010,3006.60.00.11,3006.60.00,11,30.06,Containing norethesterone acetate and ethinylestradiol,-,In measured doses,490,PS36-1-2010-eng.pdf
2010,3006.60.00.19,3006.60.00,19,30.06,Other,-,In measured doses,490,PS36-1-2010-eng.pdf
2010,3006.60.00.90,3006.60.00,90,30.06,Other than in measured doses,-,,490,PS36-1-2010-eng.pdf
2010,3006.70.10.00,3006.70.10,00,30.06,"Chemical or biological preparations, including kits containing ancillary articles or materials, for medical diagnosis; To be employed in the insemination of animal semen",-,,490,PS36-1-2010-eng.pdf
2010,3006.70.90.00,3006.70.90,00,30.06,Other,-,,491,PS36-1-2010-eng.pdf
2010,3006.91.00.00,3006.91.00,00,30.06,Appliances identifiable for ostomy use,-,,491,PS36-1-2010-eng.pdf
2010,3006.92.00.00,3006.92.00,00,30.06,Waste pharmaceuticals,-,,491,PS36-1-2010-eng.pdf
